spec_version,bridge_scheme,frontier_source,delta,average_percentile_rank_displacement_pp,epsilon,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_class_positive_mass_residual,max_overlap_capacity_excess,max_transport_row_margin_residual,max_transport_column_margin_residual,max_positive_transport_capacity_excess,max_nta_rank_positive_margin_residual,transport_cost,rank_displacement_budget_excess,max_rank_bridge_gap,max_rank_bridge_inequality_excess,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced,p1c13_v1_modified,p1c14_v2_modified
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,5,pseudo_filer_positive_tax_share,min,0.213769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,5,pseudo_filer_positive_tax_share,max,0.213769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-15,0,0,0,0,8.67361737988e-19,6.93889390391e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,5,transported_nta_positive_liability_rate,min,0.126944583524,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,5,transported_nta_positive_liability_rate,max,0.126944583524,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,taxable_income_weighted_mean_MTR,min,0.102954442372,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.21964677141e-15,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,taxable_income_weighted_mean_MTR,max,0.102954442372,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,income_tax_liability_weighted_mean_MTR,min,0.115616413308,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.55351295664e-15,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,income_tax_liability_weighted_mean_MTR,max,0.115616413308,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,pseudo_filer_positive_tax_share,min,0.235387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,pseudo_filer_positive_tax_share,max,0.235387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,transported_nta_positive_liability_rate,min,0.148561768962,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,2.77555756156e-17,0,0,0.25,0,0.0868252768522,1.2490009027e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,6,transported_nta_positive_liability_rate,max,0.148561768962,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,3.46944695195e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,taxable_income_weighted_mean_MTR,min,0.155146869469,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,taxable_income_weighted_mean_MTR,max,0.155146869469,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,income_tax_liability_weighted_mean_MTR,min,0.167464852583,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,income_tax_liability_weighted_mean_MTR,max,0.167464852583,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,pseudo_filer_positive_tax_share,min,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,2.77555756156e-17,2.77555756156e-17,0,2.51534904017e-17,0.25,0,0.0868252768522,2.49800180541e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,pseudo_filer_positive_tax_share,max,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,transported_nta_positive_liability_rate,min,0.23023242765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,2.77555756156e-17,1.38777878078e-17,0,2.29850860567e-17,0.25,5.55111512313e-17,0.0868252768522,2.35922392733e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,7,transported_nta_positive_liability_rate,max,0.23023242765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,taxable_income_weighted_mean_MTR,min,0.149158769008,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),8.881784197e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,taxable_income_weighted_mean_MTR,max,0.149158769008,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,income_tax_liability_weighted_mean_MTR,min,0.168368702182,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),8.881784197e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,income_tax_liability_weighted_mean_MTR,max,0.168368702182,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,pseudo_filer_positive_tax_share,min,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,pseudo_filer_positive_tax_share,max,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),8.881784197e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,transported_nta_positive_liability_rate,min,0.342759875986,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,8,transported_nta_positive_liability_rate,max,0.342759875986,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,0,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,taxable_income_weighted_mean_MTR,min,0.179002869923,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,taxable_income_weighted_mean_MTR,max,0.179002869923,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.33146835171e-15,0,0,0,0,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,income_tax_liability_weighted_mean_MTR,min,0.196428390668,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.77555756156e-15,0,0,0,0,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,income_tax_liability_weighted_mean_MTR,max,0.196428390668,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,pseudo_filer_positive_tax_share,min,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,pseudo_filer_positive_tax_share,max,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,transported_nta_positive_liability_rate,min,0.546783538575,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,9,transported_nta_positive_liability_rate,max,0.546783538575,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),4.4408920985e-16,0,0,0,0,0,0,0.25,0,0.0868252768522,1.2490009027e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,taxable_income_weighted_mean_MTR,min,0.242809967122,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,taxable_income_weighted_mean_MTR,max,0.242809967122,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,income_tax_liability_weighted_mean_MTR,min,0.267186538276,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,income_tax_liability_weighted_mean_MTR,max,0.267186538276,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,pseudo_filer_positive_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,2.77555756156e-17,1.38777878078e-17,0,0,0.25,5.55111512313e-17,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,pseudo_filer_positive_tax_share,max,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,transported_nta_positive_liability_rate,min,0.581956449036,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,decile,10,transported_nta_positive_liability_rate,max,0.581956449036,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,0,0.25,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,overall,,taxable_income_weighted_mean_MTR,min,0.108892198911,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),6.66133814775e-16,0,0,0,0,0,1.38777878078e-17,0.206967808546,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,overall,,taxable_income_weighted_mean_MTR,max,0.108892198911,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0.206967808546,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,overall,,income_tax_liability_weighted_mean_MTR,min,0.117712893177,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),6.66133814775e-16,0,0,0,0,0,1.38777878078e-17,0.206967808546,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.25,2.5,0.0868252768522,overall,,income_tax_liability_weighted_mean_MTR,max,0.117712893177,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,6.93889390391e-18,0.206967808546,0,0.0868252768522,1.38777878078e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,pseudo_filer_positive_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,pseudo_filer_positive_tax_share,max,0.0868252768522,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,transported_nta_positive_liability_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,1,transported_nta_positive_liability_rate,max,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,3.46944695195e-18,0.286853590893,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,2,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.33066907388e-16,0,0,0,0,0,3.46944695195e-18,0.296344475416,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,2,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.33066907388e-16,0,0,0,0,0,3.46944695195e-18,0.296344475416,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,2,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.33066907388e-16,0,0,0,0,0,3.46944695195e-18,0.296344475416,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
rank_bridge_lp_v3,rank_transport_budget,epsilon_star_frontier,0.5,5,0.0868252768522,decile,2,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.33066907388e-16,0,0,0,0,0,3.46944695195e-18,0.296344475416,0,0.0868252768522,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_TRANSPORT_BUDGET,False,False,False
