income_class_index,income_class_label,lower_bound_yen_exclusive,upper_bound_yen_inclusive,is_topcoded,primary_income_type,primary_income_type_ja,positive_liability_persons_estimated,source_cell,source_income_class_label_cell,source_income_class_label,income_class_positive_liability_total_estimated,income_class_total_source_cell,category_positive_liability_total,category_total_source_cell,share_within_income_class,share_within_primary_type,target_population,cell_nature,source_id_xlsx,source_file_xlsx,source_sha256_xlsx,visual_source_id_pdf,visual_source_file_pdf,visual_source_sha256_pdf,evidence_status,identification_warning
8,500万円,4000000,5000000,False,business,事業所得者,146140,D44,C44,500万円,601798,D16,1174065,D62,0.242838959252,0.124473517224,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
8,500万円,4000000,5000000,False,real_estate,不動産所得者,104065,D79,C79,500万円,601798,D16,804398,D97,0.17292347266,0.129370038215,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
8,500万円,4000000,5000000,False,salary,給与所得者,291420,D107,C107,500万円,601798,D16,2385726,D125,0.48424886756,0.122151496023,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
8,500万円,4000000,5000000,False,miscellaneous,雑所得者,36782,D142,C142,500万円,601798,D16,411376,D160,0.0611201765376,0.0894121193264,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
8,500万円,4000000,5000000,False,other,他の区分に該当しない所得者,23391,D170,C170,500万円,601798,D16,382695,D188,0.0388685239898,0.0611217810528,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
9,600万円,5000000,6000000,False,business,事業所得者,102885,D45,C45,600万円,424983,D17,1174065,D62,0.242092036623,0.0876314343754,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
9,600万円,5000000,6000000,False,real_estate,不動産所得者,79335,D80,C80,600万円,424983,D17,804398,D97,0.186678055358,0.0986265505384,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
9,600万円,5000000,6000000,False,salary,給与所得者,202813,D108,C108,600万円,424983,D17,2385726,D125,0.477226147869,0.0850110197064,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
9,600万円,5000000,6000000,False,miscellaneous,雑所得者,19374,D143,C143,600万円,424983,D17,411376,D160,0.0455877058612,0.0470956011046,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
9,600万円,5000000,6000000,False,other,他の区分に該当しない所得者,20576,D171,C171,600万円,424983,D17,382695,D188,0.0484160542892,0.0537660539072,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
10,700万円,6000000,7000000,False,business,事業所得者,72538,D46,C46,700万円,319109,D18,1174065,D62,0.227314177914,0.0617836320817,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
10,700万円,6000000,7000000,False,real_estate,不動産所得者,60129,D81,C81,700万円,319109,D18,804398,D97,0.188427778596,0.0747503101698,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
10,700万円,6000000,7000000,False,salary,給与所得者,156337,D109,C109,700万円,319109,D18,2385726,D125,0.48991723831,0.0655301572771,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
10,700万円,6000000,7000000,False,miscellaneous,雑所得者,10998,D144,C144,700万円,319109,D18,411376,D160,0.0344647126844,0.0267346660962,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
10,700万円,6000000,7000000,False,other,他の区分に該当しない所得者,19107,D172,C172,700万円,319109,D18,382695,D188,0.059876092495,0.0499274879473,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
11,800万円,7000000,8000000,False,business,事業所得者,50769,D47,C47,800万円,238971,D19,1174065,D62,0.212448372397,0.043242069221,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
11,800万円,7000000,8000000,False,real_estate,不動産所得者,45986,D82,C82,800万円,238971,D19,804398,D97,0.192433391499,0.0571682177231,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
11,800万円,7000000,8000000,False,salary,給与所得者,119598,D110,C110,800万円,238971,D19,2385726,D125,0.50047076842,0.0501306520531,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
11,800万円,7000000,8000000,False,miscellaneous,雑所得者,6285,D145,C145,800万円,238971,D19,411376,D160,0.0263002623749,0.0152779938548,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
11,800万円,7000000,8000000,False,other,他の区分に該当しない所得者,16333,D173,C173,800万円,238971,D19,382695,D188,0.0683472053094,0.0426788957264,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
12,"1,000万円",8000000,10000000,False,business,事業所得者,62406,D48,C48,"1,000万円",323480,D20,1174065,D62,0.192920736985,0.0531537862043,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
12,"1,000万円",8000000,10000000,False,real_estate,不動産所得者,62030,D83,C83,"1,000万円",323480,D20,804398,D97,0.191758377643,0.077113568159,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
12,"1,000万円",8000000,10000000,False,salary,給与所得者,165535,D111,C111,"1,000万円",323480,D20,2385726,D125,0.511731791765,0.069385587448,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
12,"1,000万円",8000000,10000000,False,miscellaneous,雑所得者,6800,D146,C146,"1,000万円",323480,D20,411376,D160,0.0210213923581,0.0165298899304,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
12,"1,000万円",8000000,10000000,False,other,他の区分に該当しない所得者,26709,D174,C174,"1,000万円",323480,D20,382695,D188,0.0825677012489,0.069791870811,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
13,"1,200万円",10000000,12000000,False,business,事業所得者,34052,D49,C49,"1,200万円",207558,D21,1174065,D62,0.164060166315,0.0290035049167,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
13,"1,200万円",10000000,12000000,False,real_estate,不動産所得者,36293,D84,C84,"1,200万円",207558,D21,804398,D97,0.174857148363,0.0451182126261,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
13,"1,200万円",10000000,12000000,False,salary,給与所得者,112639,D112,C112,"1,200万円",207558,D21,2385726,D125,0.542686863431,0.047213720268,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
13,"1,200万円",10000000,12000000,False,miscellaneous,雑所得者,3468,D147,C147,"1,200万円",207558,D21,411376,D160,0.0167085826612,0.00843024386449,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
13,"1,200万円",10000000,12000000,False,other,他の区分に該当しない所得者,21106,D175,C175,"1,200万円",207558,D21,382695,D188,0.10168723923,0.0551509687872,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
14,"1,500万円",12000000,15000000,False,business,事業所得者,30394,D50,C50,"1,500万円",206672,D22,1174065,D62,0.147063946737,0.0258878341489,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
14,"1,500万円",12000000,15000000,False,real_estate,不動産所得者,32127,D85,C85,"1,500万円",206672,D22,804398,D97,0.155449214214,0.0399391843341,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
14,"1,500万円",12000000,15000000,False,salary,給与所得者,115326,D113,C113,"1,500万円",206672,D22,2385726,D125,0.55801463188,0.0483400021629,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
14,"1,500万円",12000000,15000000,False,miscellaneous,雑所得者,3046,D148,C148,"1,500万円",206672,D22,411376,D160,0.0147383293334,0.00740441834234,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
14,"1,500万円",12000000,15000000,False,other,他の区分に該当しない所得者,25779,D176,C176,"1,500万円",206672,D22,382695,D188,0.124733877835,0.0673617371536,NTA Sample Survey population: persons with positive self-assessed income tax,SURVEY_ESTIMATED_POPULATION_CELL,NTA-2024-SHINKOKU-T2-XLSX,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,NTA-2024-SHINKOKU-T2-PDF,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,REPRODUCED_OFFICIAL_SURVEY_ESTIMATE_CROSSTAB,NTA total-income class is not F71561 equivalized disposable-income decile; any bridge requires an explicit transport assumption
